Record ID,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
3153,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis #lobortis,8.75E+15,2020-09-29 16:05 +0000,222,8,0.036036036,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
3154,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel #luctus,6.51E+15,2020-09-29 15:40 +0000,325,6,0.018461538,0,1,1,1,0,0,0,0,0,0,0,0,0,56,3
3155,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #pulvinar,6.37E+15,2020-09-29 14:53 +0000,546,1,0.001831502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3156,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare #sed,2.60E+14,2020-09-29 14:44 +0000,2420,165,0.068181818,5,0,15,4,54,2,34,0,0,0,0,0,0,51,51
3157,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #auctor,4.08E+15,2020-09-29 10:53 +0000,703,10,0.014224751,0,0,7,0,0,0,1,0,0,0,0,0,0,105,2
3158,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #dolor,1.54E+14,2020-09-29 02:29 +0000,411,20,0.0486618,0,0,0,2,4,0,8,0,0,0,0,0,0,64,6
3159,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis #tincidunt,2.72E+15,2020-09-29 01:06 +0000,219,8,0.03652968,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0
3160,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #risus,8.98E+15,2020-09-28 22:36 +0000,87,5,0.057471264,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
3161,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #cras,2.54E+15,2020-09-28 22:13 +0000,1089,15,0.013774105,0,1,6,4,0,0,4,0,0,0,0,0,0,0,0
3162,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur #tortor,7.87E+14,2020-09-28 21:32 +0000,517,4,0.007736944,0,0,2,0,0,0,1,0,0,0,0,0,0,138,1
3163,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed #turpis,9.68E+15,2020-09-28 19:28 +0000,123,3,0.024390244,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3164,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #sed,6.88E+14,2020-09-28 19:07 +0000,793,6,0.007566204,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
3165,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris #magnis,3.65E+15,2020-09-28 17:41 +0000,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod #amet,2.57E+15,2020-09-28 17:40 +0000,87,3,0.034482759,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3167,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #mi,5.93E+15,2020-09-28 17:32 +0000,478,13,0.027196653,0,1,2,0,0,0,10,0,0,0,0,0,0,0,0
3168,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan #posuere,8.16E+15,2020-09-28 16:58 +0000,1121,30,0.02676182,0,2,3,1,20,0,4,0,0,0,0,0,0,0,0
3169,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #ornare,8.25E+15,2020-09-28 16:22 +0000,690,21,0.030434783,0,0,4,4,3,0,3,0,0,0,0,0,0,103,7
3170,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac #praesent,2.48E+15,2020-09-27 18:22 +0000,166,1,0.006024096,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0
3171,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #bibendum,3.22E+15,2020-09-27 01:53 +0000,4838,204,0.042166184,0,4,30,101,0,3,66,0,0,0,0,0,0,0,0
3172,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum #lobortis,5.17E+15,2020-09-26 11:24 +0000,112,4,0.035714286,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
3173,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor #risus,8.04E+15,2020-09-26 00:37 +0000,89,2,0.02247191,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3174,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #curae,2.15E+15,2020-09-25 22:56 +0000,312,5,0.016025641,0,1,3,0,0,0,0,0,0,0,0,0,0,49,1
3175,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem #etiam,6.85E+15,2020-09-25 21:28 +0000,125,6,0.048,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
3176,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui #nisi,8.33E+15,2020-09-25 19:59 +0000,218,1,0.004587156,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0
3177,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend #amet,4.29E+15,2020-09-25 16:44 +0000,206,4,0.019417476,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3178,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante #vitae,4.37E+15,2020-09-25 16:26 +0000,227,15,0.066079295,0,2,3,2,0,0,8,0,0,0,0,0,0,0,0
3179,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #lacus,5.65E+15,2020-09-25 16:02 +0000,3833,154,0.040177407,5,4,54,9,0,14,68,0,0,0,0,0,0,0,0
3180,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in #vulputate,2.52E+15,2020-09-25 11:15 +0000,272,8,0.029411765,0,1,5,0,0,0,1,0,0,0,0,0,0,53,1
3181,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #posuere,5.43E+15,2020-09-24 23:19 +0000,110,17,0.154545455,0,1,4,0,0,0,11,0,0,0,0,0,0,26,1
3182,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae #sapien,6.31E+15,2020-09-24 23:11 +0000,169,8,0.047337278,0,1,3,0,0,0,2,0,0,0,0,0,0,72,2
3183,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in #elementum,1.14E+15,2020-09-24 18:20 +0000,3877,92,0.023729688,1,0,0,2,0,0,7,0,0,0,0,0,0,82,82
3184,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero #vestibulum,5.08E+15,2020-09-24 18:01 +0000,863,7,0.00811124,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0
3185,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #eu,3.61E+15,2020-09-24 17:56 +0000,235,9,0.038297872,0,0,2,1,0,0,5,0,0,0,0,0,0,43,1
3186,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #suspendisse,8.19E+15,2020-09-24 15:31 +0000,109,1,0.009174312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3187,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #quam,9.58E+15,2020-09-24 15:27 +0000,74,2,0.027027027,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3188,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis #quam,7.24E+15,2020-09-24 14:16 +0000,133,13,0.097744361,0,2,4,0,0,0,7,0,0,0,0,0,0,0,0
3189,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis #accumsan,2.83E+15,2020-09-24 13:20 +0000,1189,129,0.108494533,0,0,9,0,1,1,7,0,0,0,0,0,0,111,111
3190,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla #lacinia,6.68E+15,2020-09-24 13:17 +0000,1951,123,0.063044593,1,2,18,0,2,0,14,0,0,0,0,0,0,86,86
3191,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #lectus,2.36E+15,2020-09-23 22:04 +0000,413,6,0.014527845,0,1,1,0,0,0,2,0,0,0,0,0,0,42,2
3192,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci #etiam,4.01E+15,2020-09-23 21:21 +0000,192,11,0.057291667,0,1,2,0,0,0,7,0,0,0,0,0,0,46,1
3193,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit #nec,9.37E+15,2020-09-23 20:40 +0000,212,6,0.028301887,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0
3194,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus #lobortis,8.18E+15,2020-09-23 20:38 +0000,1073,138,0.12861137,0,4,11,0,0,0,23,0,0,0,0,0,0,100,100
3195,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac #ligula,9.38E+15,2020-09-23 20:02 +0000,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
3196,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam #pharetra,9.77E+15,2020-09-23 18:52 +0000,1519,87,0.057274523,4,2,23,2,31,0,25,0,0,0,0,0,0,0,0
3197,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #sapien,7.84E+15,2020-09-23 18:33 +0000,842,38,0.045130641,0,1,5,0,1,0,7,0,0,0,0,0,0,24,24
3198,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum #placerat,4.90E+15,2020-09-23 17:53 +0000,233,4,0.017167382,0,0,4,0,0,0,0,0,0,0,0,0,0,38,0
3199,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #potenti,2.82E+15,2020-09-23 17:45 +0000,132,11,0.083333333,0,1,5,0,2,0,3,0,0,0,0,0,0,30,0
3200,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse #nunc,4.56E+15,2020-09-23 14:10 +0000,2052,144,0.070175439,3,1,13,3,5,0,10,0,0,0,0,0,0,109,109
3201,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec #nunc,3.91E+15,2020-09-23 00:36 +0000,193,3,0.015544041,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
3202,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci #erat,4.45E+15,2020-09-23 00:02 +0000,112,8,0.071428571,0,0,6,1,0,0,0,0,0,0,0,0,0,29,1
3203,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae #ac,5.47E+15,2020-09-22 20:20 +0000,686,16,0.023323615,1,0,4,4,7,0,0,0,0,0,0,0,0,0,0
3204,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel #in,7.01E+15,2020-09-22 19:35 +0000,394,5,0.012690355,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3205,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in #rutrum,4.52E+15,2020-09-22 17:25 +0000,181,4,0.022099448,0,0,1,0,0,0,1,0,0,0,0,0,0,33,2
3206,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat #adipiscing,2.65E+15,2020-09-22 14:38 +0000,5972,307,0.051406564,9,17,38,5,55,10,121,0,0,0,0,0,0,52,52
3207,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #turpis,7.96E+15,2020-09-21 20:32 +0000,218,3,0.013761468,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3208,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit #ante,9.57E+15,2020-09-21 20:16 +0000,377,92,0.24403183,1,1,12,1,55,0,22,0,0,0,0,0,0,0,0
3209,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet #nulla,5.05E+14,2020-09-21 17:00 +0000,616,3,0.00487013,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
3210,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet #erat,3.63E+15,2020-09-21 15:29 +0000,798,67,0.0839599,1,2,24,3,4,0,10,0,0,0,0,0,0,23,23
3211,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper #adipiscing,2.89E+15,405,1,0.002469136,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,
3212,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi #elit,4.31E+15,2020-09-21 14:10 +0000,740,7,0.009459459,0,0,5,0,0,0,0,0,0,0,0,0,0,136,2
3213,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra #in,1.07E+15,2020-09-21 13:25 +0000,470,10,0.021276596,0,1,3,0,0,0,6,0,0,0,0,0,0,0,0
3214,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus #habitasse,8.81E+15,2020-09-20 10:50 +0000,926,19,0.020518359,0,2,8,2,0,0,5,0,0,0,0,0,0,135,2
3215,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac #leo,5.21E+15,2020-09-19 01:12 +0000,4570,220,0.048140044,0,9,33,32,1,0,145,0,0,0,0,0,0,0,0
3216,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec #ante,6.32E+12,2020-09-18 23:50 +0000,903,24,0.026578073,0,0,14,0,0,0,10,0,0,0,0,0,0,0,0
3217,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna #sit,2.80E+15,2020-09-18 17:08 +0000,3231,39,0.012070566,0,2,25,1,0,2,9,0,0,0,0,0,0,0,0
3218,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi #mattis,2.95E+15,2020-09-18 13:56 +0000,610,22,0.036065574,0,0,5,0,0,0,0,0,0,0,0,0,0,17,17
3219,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti #mi,1.90E+15,2020-09-18 11:30 +0000,787,11,0.013977128,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0
3220,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis #adipiscing,7.87E+15,2020-09-18 10:47 +0000,672,7,0.010416667,1,0,5,0,0,0,0,0,0,0,0,0,0,103,1
3221,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras #pede,6.18E+15,2020-09-18 10:46 +0000,1099,73,0.066424022,0,1,6,2,0,0,4,0,0,0,0,0,0,60,60
3222,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut #eros,8.47E+15,2020-09-18 03:50 +0000,196,1,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1
3223,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl #sem,3.19E+15,2020-09-18 00:27 +0000,1302,59,0.0453149,0,2,6,5,0,7,39,0,0,0,0,0,0,0,0
3224,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac #nulla,6.65E+15,2020-09-17 22:04 +0000,142,9,0.063380282,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0
3225,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer #quisque,2.12E+15,2020-09-17 21:21 +0000,266,11,0.041353383,0,0,1,0,1,0,6,0,0,0,0,0,0,92,3
3226,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #consequat,1.19E+15,2020-09-17 20:39 +0000,467,7,0.014989293,0,0,2,0,0,0,3,0,0,0,0,0,0,83,2
3227,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam #lorem,1.52E+15,2020-09-17 18:44 +0000,304,9,0.029605263,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0
3228,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl #et,5.83E+15,2020-09-17 18:42 +0000,118,7,0.059322034,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0
3229,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non #mauris,1.77E+15,2020-09-17 14:12 +0000,198,6,0.03030303,0,1,2,0,0,0,2,0,0,0,0,0,0,35,1
3230,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at #odio,2.32E+15,2020-09-17 13:52 +0000,111,5,0.045045045,0,0,2,0,0,0,2,0,0,0,0,0,0,18,1
3231,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus #nunc,3.16E+15,2020-09-17 13:47 +0000,61,1,0.016393443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3232,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat #sapien,4.28E+15,2020-09-17 13:02 +0000,223,25,0.112107623,0,1,9,0,1,0,9,0,0,0,0,0,0,5,5
3233,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus #nisl,8.94E+14,2020-09-17 13:01 +0000,161,7,0.043478261,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
3234,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis #donec,5.84E+14,2020-09-17 12:40 +0000,544,7,0.012867647,0,1,3,2,0,0,1,0,0,0,0,0,0,42,0
3235,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut #vestibulum,8.41E+14,2020-09-17 12:39 +0000,571,10,0.017513135,0,0,4,1,1,0,2,0,0,0,0,0,0,56,2
3236,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida #in,9.46E+15,2020-09-17 10:48 +0000,299,6,0.02006689,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
3237,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #volutpat,5.54E+15,2020-09-17 10:48 +0000,285,34,0.119298246,0,1,6,0,0,0,4,0,0,0,0,0,0,23,23
3238,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa #luctus,2.58E+15,2020-09-17 10:48 +0000,292,38,0.130136986,0,2,7,0,1,0,0,0,0,0,0,0,0,28,28
3239,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper #porttitor,1.02E+13,2020-09-17 10:48 +0000,203,29,0.142857143,0,1,9,0,0,0,2,0,0,0,0,0,0,17,17
3240,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia #eu,1.25E+15,2020-09-17 10:48 +0000,423,48,0.113475177,0,6,9,0,0,0,10,0,0,0,0,0,0,23,23
3241,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi #turpis,6.51E+15,2020-09-17 10:48 +0000,2142,48,0.022408964,0,1,6,4,1,2,27,0,0,0,0,0,0,362,7
3242,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat #pede,8.31E+15,2020-09-16 22:31 +0000,217,8,0.036866359,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0
3243,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat #vitae,2.37E+15,2020-09-16 19:34 +0000,18501,2274,0.122912275,3,43,52,12,0,15,2144,0,0,0,0,0,0,5,5
3244,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu #non,1.45E+14,2020-09-16 18:08 +0000,216,4,0.018518519,0,0,1,0,0,0,0,0,0,0,0,0,0,38,3
3245,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede #rhoncus,9.27E+15,2020-09-16 18:06 +0000,891,15,0.016835017,0,0,0,1,0,0,1,0,0,0,0,0,0,188,13
3246,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et #et,6.29E+15,2020-09-16 18:03 +0000,1398,41,0.029327611,0,3,11,7,0,0,19,0,0,0,0,0,0,152,1
3247,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #pretium,4.41E+15,2020-09-16 14:07 +0000,2568,107,0.041666667,0,3,40,16,0,0,48,0,0,0,0,0,0,0,0
3248,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh #vel,3.95E+15,2020-09-16 12:30 +0000,857,6,0.007001167,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0
3249,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea #lacus,5.71E+15,2020-09-16 12:26 +0000,852,21,0.024647887,0,1,8,0,0,0,8,0,0,0,0,0,0,154,4
3250,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut #justo,9.51E+15,2020-09-16 00:29 +0000,1041,163,0.156580211,0,2,6,0,1,0,15,0,0,0,0,0,0,139,139
3251,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #lacinia,6.99E+15,2020-09-15 13:21 +0000,1153,16,0.013876843,0,0,5,1,0,0,10,0,0,0,0,0,0,0,0
